smiles,pce_pcbm_sas,pce_pcdtbt_sas,pce_1,pce_2,sas,pce12_sas
c1sc(-c2cc3c4nsnc4c4c(ccc5ccc6=C[SiH2]C=c6c45)c3[se]2)c2ccoc12,0.059658255,-4.565899733,4.625557988,0.0,4.565899733,0.059658255
c1cc2c(s1)c1ncc3cc(-c4ccccn4)c4nsnc4c3c1c1ccccc21,3.1133351,-2.912847879,6.026182979,0.0,2.912847879,3.1133351
c1cc2c(o1)c1[se]c3C=C(Cc3c1c1=C[SiH2]C=c21)c1cccc2c[nH]cc12,-2.760844788,-4.641033654,1.880188866,0.0,4.641033654,-2.760844788
c1ccc(nc1)-c1[SiH2]c(cc1)-c1ncc(s1)-c1nccc2nsnc12,5.632595001,9.378239857,9.43945916,13.18510402,3.806864159,18.81769902
[nH]1ccc2c1c1c(c3sc(cc3c3=CCC=c13)-c1cncs1)c1=CCC=c21,-1.839239505,-4.154117415,2.31487791,0.0,4.154117415,-1.839239505
c1ccc(-c2ccc(cn2)-c2ccc(nc2)-c2cccc3ccccc23)c2cocc12,-0.455028874,-2.48224415,2.027215276,0.0,2.48224415,-0.455028874
c1sc(C2=Cc3[se]c4cc5ccc6=CCC=c6c5cc4c3[SiH2]2)c2nccnc12,2.015315077,-4.490014688,6.505329764,0.0,4.490014688,2.015315077
[nH]1c(cc2cc3sc4ccc5cscc5c4c3cc12)-c1scc2sccc12,-0.414934168,-3.401666133,2.986731965,0.0,3.401666133,-0.414934168
[nH]1c2ccc3=C[SiH2]C=c3c2c2cc3c(cc(-c4cccc5cocc45)c4=CCC=c34)cc12,-2.310282909,-4.133020396,1.822737487,0.0,4.133020396,-2.310282909
c1ccc(cc1)-c1ncc(-c2ccc(o2)-c2cccc3ccccc23)c2nsnc12,5.285129513,-2.516920187,7.8020497,0.0,2.516920187,5.285129513
c1cc2c([se]1)c1sc(cc1c1=CCC=c21)-c1scc2cc[se]c12,-4.713278235,18.99554771,0.0,23.70882595,4.713278235,18.99554771
[nH]1c2C=C[SiH2]c2c2c3cscc3c3C=C([SiH2]c3c12)c1nccs1,-2.086508027,-4.933618703,2.847110676,0.0,4.933618703,-2.086508027
[nH]1c2cc(oc2c2[se]ccc12)-c1scc2sccc12,-1.910967951,-4.023682952,2.112715,0.0,4.023682952,-1.910967951
c1ccc(cn1)-c1cc2oc3c(ccc4ccc5=C[SiH2]C=c5c34)c2c2cscc12,0.023518507,-3.657854842,3.681373349,0.0,3.657854842,0.023518507
c1Cc(cc1)-c1Cc(cc1)-c1sc(-c2cccs2)c2nccnc12,1.839487308,-3.459203958,5.298691266,0.0,3.459203958,1.839487308
[SiH2]1C=Cc2c1c1sc3cc(ncc3c1c1cscc21)-c1cncc2nsnc12,4.764733966,-4.226524028,8.991257994,0.0,4.226524028,4.764733966
c1cc2cnc3c(c4cocc4c4cc(-c5scc6C=CCc56)c5=CCC=c5c34)c2o1,-1.767482967,-4.204005937,2.43652297,0.0,4.204005937,-1.767482967
C1C=Cc2ccc3c4[se]c(cc4c4c[nH]cc4c3c12)-c1ccco1,-2.839723719,-3.893605881,1.053882162,0.0,3.893605881,-2.839723719
[nH]1c2ccccc2c2c1c1ncc(cc1c1=C[SiH2]C=c21)-c1ncncn1,1.895005172,-3.612811738,5.50781691,0.0,3.612811738,1.895005172
c1ccc(s1)-c1cc2c3nsnc3c3c(oc4ccc5nsnc5c34)c2[se]1,1.628657376,-3.905038782,5.533696158,0.0,3.905038782,1.628657376
c1ccc([se]1)-c1sc(-c2ncc(-c3scc4occc34)c3nsnc23)c2ccoc12,4.520986259,-4.161015571,8.68200183,0.0,4.161015571,4.520986259
c1sc(-c2ncc(s2)-c2sc(-c3cccc4c[nH]cc34)c3ccsc23)c2cc[SiH2]c12,-1.003948701,-4.211355571,3.20740687,0.0,4.211355571,-1.003948701
c1Cc(cc1)-c1[SiH2]c(cc1)-c1ccc(-c2ccc[se]2)c2cocc12,-1.747592458,-4.552227035,2.804634576,0.0,4.552227035,-1.747592458
[nH]1c2cc(-c3scc4[nH]ccc34)c3ccccc3c2c2ncc3C=CCc3c12,-2.185988357,-3.372328424,1.186340067,0.0,3.372328424,-2.185988357
c1ccc(o1)-c1cnc2c(c1)sc1c2oc2ccc3cscc3c12,-0.690904696,-3.185027035,2.494122339,0.0,3.185027035,-0.690904696
c1sc(c2[SiH2]ccc12)-c1ccc(nc1)-c1sc(c2[SiH2]ccc12)-c1scc2cc[nH]c12,-2.138449625,-4.757195571,2.618745946,0.0,4.757195571,-2.138449625
[SiH2]1C=Cc2sc3c(c12)c1c[nH]cc1c1cc(-c2cccc4ccccc24)c2cocc2c31,-2.48007158,-3.879474242,1.399402662,0.0,3.879474242,-2.48007158
c1sc(-c2Cc(cc2)-c2ccc(s2)-c2cccc3cscc23)c2ccCc12,-0.845109592,-3.618755022,2.77364543,0.0,3.618755022,-0.845109592
c1sc(-c2cc3ccc4c(oc5ccc6=CCC=c6c45)c3o2)c2[nH]ccc12,-1.879784694,-3.663966987,1.784182294,0.0,3.663966987,-1.879784694
c1sc(-c2cc3c4cocc4c4cc5ccccc5cc4c3c3cscc23)c2cc[nH]c12,-1.20515499,-3.401712704,2.196557714,0.0,3.401712704,-1.20515499
c1ccc(cc1)-c1sc(-c2ccc(nc2)-c2cccc3c[SiH2]cc23)c2sccc12,0.132271361,-3.444391712,3.576663073,0.0,3.444391712,0.132271361
C1C=CC=C1C1=Cc2cnc3cc4cc[se]c4cc3c2C1,-1.653936749,-4.026349115,2.372412366,0.0,4.026349115,-1.653936749
[nH]1ccc2[SiH2]c3cc([se]c3-c12)-c1cncs1,-2.409673938,-4.724083091,2.314409153,0.0,4.724083091,-2.409673938
c1ccc([se]1)-c1ccc2c(cnc3c4[se]ccc4c4cscc4c23)c1,-1.20248743,-3.941965698,2.739478267,0.0,3.941965698,-1.20248743
c1cnc2c3sc4cc(cnc4c3ccc2c1)-c1cccc2=CCC=c12,-0.341536203,-3.052379785,2.710843582,0.0,3.052379785,-0.341536203
[SiH2]1C=Cc2oc3c(c12)c1cscc1c1cc(-c2scc4occc24)c2ccccc2c31,-1.387717426,-3.996612885,2.608895459,0.0,3.996612885,-1.387717426
[nH]1c2cc(cnc2c2c1c1c(ccc3=CCC=c13)c1=CCC=c21)-c1ccc[se]1,-2.17864408,-4.189630622,2.010986541,0.0,4.189630622,-2.17864408
c1ccc(o1)-c1sc(c2[SiH2]ccc12)-c1cnc(-c2scc3Cccc23)c2nsnc12,3.002314348,-4.366684802,7.36899915,0.0,4.366684802,3.002314348
[nH]1c(cc2[nH]c3c4[SiH2]C=Cc4[nH]c3c12)-c1scc2C=CCc12,-4.647361119,-4.647361119,0.0,0.0,4.647361119,-4.647361119
c1sc(C2=Cc3sc4c([se]c5ccc6=C[SiH2]C=c6c45)c3C2)c2sccc12,-4.865112921,-4.865112921,0.0,0.0,4.865112921,-4.865112921
[nH]1ccc2Cc3c(sc4cc(-c5cccc6c[nH]cc56)c5cocc5c34)-c12,-3.040819859,-3.736055876,0.695236018,0.0,3.736055876,-3.040819859
[nH]1c(cc2[SiH2]c3c([se]c4ccc5ccccc5c34)-c12)-c1cccc2=C[SiH2]C=c12,-1.406146362,-4.411403149,3.005256787,0.0,4.411403149,-1.406146362
c1sc(-c2ccc(s2)-c2ccc(s2)-c2ncncn2)c2occc12,2.540011246,-3.216803958,5.756815204,0.0,3.216803958,2.540011246
[nH]1c2cc(-c3cncs3)c3cscc3c2c2cc3c4cscc4ccc3cc12,-0.403788943,-3.381214688,2.977425745,0.0,3.381214688,-0.403788943
c1ccc(cc1)-c1cc2ccc3c(sc4ccc5ccccc5c34)c2o1,-1.145226021,-2.303913513,1.158687493,0.0,2.303913513,-1.145226021
[nH]1c(cc2c1c1[se]c3C=CCc3c1c1ccccc21)-c1ccc[se]1,-2.410961694,-3.944071266,1.533109571,0.0,3.944071266,-2.410961694
c1cc2oc(cc2[se]1)-c1ccc2ccc3c[nH]cc3c2c1,-2.479132476,-3.373801862,0.894669386,0.0,3.373801862,-2.479132476
c1sc(c2CC=Cc12)-c1cc2c3nsnc3c3c4ncccc4cnc3c2c2nsnc12,3.531157134,-3.866754531,7.397911664,0.0,3.866754531,3.531157134
c1cnc(s1)-c1cc2ncc3c(sc4ccc5cocc5c34)c2[se]1,-0.088178227,-3.808603958,3.720425731,0.0,3.808603958,-0.088178227
c1sc(C2=Cc3ccc4ccc5c[nH]cc5c4c3[SiH2]2)c2[nH]ccc12,-2.995520387,-4.032134727,1.03661434,0.0,4.032134727,-2.995520387
[nH]1c2cc(-c3scc4cc[se]c34)c3ccccc3c2c2c3cscc3c3C=CCc3c12,-2.11697752,-3.859573183,1.742595662,0.0,3.859573183,-2.11697752
c1cc2c(o1)c1[se]c3cc([se]c3c1c1=CCC=c21)-c1cccc2ccccc12,-2.534800826,-3.91158172,1.376780895,0.0,3.91158172,-2.534800826
[nH]1c(cc2c3cocc3c3c(oc4cc[se]c34)c12)-c1cccc2=C[SiH2]C=c12,-0.557294065,-4.576871261,4.019577196,0.0,4.576871261,-0.557294065
c1sc(-c2cc3ccc4cc5ccc6cscc6c5cc4c3[se]2)c2sccc12,-1.00531766,-3.66303172,2.65771406,0.0,3.66303172,-1.00531766
c1cnc(C2=Cc3ccc4ccc5cscc5c4c3[SiH2]2)c2nsnc12,3.522317593,-3.846766928,7.369084521,0.0,3.846766928,3.522317593
c1Cc2c3Cc4ccc5nsnc5c4c3c3c[SiH2]cc3c2-c1,-1.066901771,-4.319687693,3.252785922,0.0,4.319687693,-1.066901771
c1sc(-c2cc3c4c[nH]cc4c4c(ccc5ccc6ccccc6c45)c3o2)c2ccsc12,-1.291168183,-3.184131935,1.892963752,0.0,3.184131935,-1.291168183
c1sc(c2[SiH2]C=Cc12)-c1cc2ncc3cc4ccncc4cc3c2c2c[nH]cc12,-0.308029415,-3.97167394,3.663644525,0.0,3.97167394,-0.308029415
c1sc(-c2ccc3c(ccc4c3ccc3ccc5c[nH]cc5c43)c2)c2cc[se]c12,-3.344619829,29.9868198,0.0,33.33143963,3.344619829,29.9868198
c1cc2ncc3c4oc(cc4c4=C[SiH2]C=c4c3c2s1)-c1scc2CC=Cc12,-0.069219264,-4.288088355,4.218869091,0.0,4.288088355,-0.069219264
c1ccc(o1)-c1ccc(s1)-c1sc(-c2cccc3cCcc23)c2occc12,-0.314341246,-3.418849039,3.104507792,0.0,3.418849039,-0.314341246
c1ccc([se]1)C1=Cc2c(C1)c1c3cocc3c3ccc4=CCC=c4c3c1c1=C[SiH2]C=c21,-2.649446762,-4.920481867,2.271035105,0.0,4.920481867,-2.649446762
[nH]1c2cc(oc2c2c3nsnc3c3ccccc3c12)-c1scc2cc[nH]c12,-0.729706842,-3.479643911,2.749937069,0.0,3.479643911,-0.729706842
c1ncc(s1)-c1sc(-c2ccc(-c3scc4ccCc34)c3cCcc23)c2[nH]ccc12,-1.148689581,-4.140189417,2.991499836,0.0,4.140189417,-1.148689581
c1ncc(s1)-c1cc2c3nsnc3c3c(sc4ccc5cocc5c34)c2c2nsnc12,5.650487789,8.814700715,9.556396456,12.72060938,3.905908666,18.37109717
c1cnc(s1)-c1ccc(nc1)-c1sc(-c2scc3cc[se]c23)c2ccsc12,1.504997086,-3.730353312,5.235350398,0.0,3.730353312,1.504997086
[nH]1c2ccoc2c2c3nsnc3c3cc(sc3c12)-c1ccccc1,0.218532333,-3.084592419,3.303124752,0.0,3.084592419,0.218532333
[nH]1ccc2c3c[nH]cc3c3c4ncc(cc4oc3c12)-c1scc2C=C[SiH2]c12,-3.163829095,-4.310449039,1.146619944,0.0,4.310449039,-3.163829095
c1ccc(-c2cc3sc4c(sc5ccc6cscc6c45)c3s2)c2cscc12,0.576834034,-3.366262714,3.943096748,0.0,3.366262714,0.576834034
c1ccc(nc1)-c1cnc2c(c1)c1cocc1c1c3c4cscc4ccc3c3=CCC=c3c21,-0.719769903,-3.632192094,2.912422192,0.0,3.632192094,-0.719769903
c1cc2c([se]1)c1cc3[se]c(cc3cc1c1ccccc21)-c1scc2occc12,-0.731419473,-3.953847105,3.222427633,0.0,3.953847105,-0.731419473
c1ccc(-c2sc(-c3ccc([se]3)-c3cccc4nsnc34)c3ccoc23)c2cocc12,3.117044703,-3.778165242,6.895209945,0.0,3.778165242,3.117044703
[nH]1cccc1-c1cnc2c(c1)c1c[nH]cc1c1c3CC=Cc3c3=C[SiH2]C=c3c21,-3.791578254,-4.297495457,0.505917202,0.0,4.297495457,-3.791578254
c1ccc(-c2cnc3c(c2)c2c[nH]cc2c2c3ncc3ccc4cocc4c23)c2cocc12,-1.891856443,-3.518214472,1.626358029,0.0,3.518214472,-1.891856443
c1cc2c(s1)c1[se]c3cc(ccc3c1c1=C[SiH2]C=c21)-c1cncs1,0.545630298,-4.366067419,4.911697718,0.0,4.366067419,0.545630298
[nH]1cccc1-c1ccc([se]1)-c1ccc(o1)-c1cncs1,-1.000834319,-3.676311949,2.67547763,0.0,3.676311949,-1.000834319
c1c-c2c(-[s]1)c1c3cCcc3c3ccc4nsnc4c3c1c1cocc21,1.381923013,-3.802862626,5.184785638,0.0,3.802862626,1.381923013
[SiH2]1C=Cc2c1c1c3nsnc3c3cc(-c4scc5ccsc45)c4nsnc4c3c1c1nsnc21,3.759461848,-4.586414577,8.345876425,0.0,4.586414577,3.759461848
[nH]1c2cc(cnc2c2c1ccc1=C[SiH2]C=c21)-c1cccs1,-0.843318664,-3.616338126,2.773019462,0.0,3.616338126,-0.843318664
[SiH2]1C=CC=C1C1=Cc2cc3c4cocc4c4ccncc4c3cc2[SiH2]1,-1.77159683,-4.574602005,2.803005175,0.0,4.574602005,-1.77159683
c1sc(-c2ccc(-c3cnc(s3)-c3cccc4nsnc34)c3cscc23)c2occc12,3.906490514,-3.476939932,7.383430446,0.0,3.476939932,3.906490514
c1sc(-c2cc3oc4ccc5ccccc5c4c3c3nsnc23)c2cc[se]c12,2.994331219,-3.542669083,6.537000302,0.0,3.542669083,2.994331219
[nH]1c2-c3cnccc3Cc2c2sc(cc12)-c1scc2occc12,-1.056153632,-3.461156495,2.405002864,0.0,3.461156495,-1.056153632
c1ccc(s1)-c1ccc([se]1)-c1sc(-c2cccc3ccccc23)c2ccCc12,-0.646968895,-3.303555896,2.656587001,0.0,3.303555896,-0.646968895
[nH]1c2cc(-c3cccc4c[nH]cc34)c3=CCC=c3c2c2[se]c3ccc4c[nH]cc4c3c12,-4.189934969,-4.189934969,0.0,0.0,4.189934969,-4.189934969
c1cc2ncc3c(ncc4cc(-c5cccc6=C[SiH2]C=c56)c5cscc5c34)c2cn1,1.77693128,-3.772012494,5.548943774,0.0,3.772012494,1.77693128
[nH]1c(cc2Cc3c(-c12)c1cscc1c1cccnc31)-c1nccs1,-0.593834475,-3.38373665,2.789902175,0.0,3.38373665,-0.593834475
c1sc(-c2cc3ccc4c(ncc5ccc6cocc6c45)c3c3nsnc23)c2[nH]ccc12,0.609069328,-3.646633858,4.255703185,0.0,3.646633858,0.609069328
c1cc2c(s1)c1c3cocc3c3cc(sc3c1c1=C[SiH2]C=c21)-c1cccc2ccccc12,0.340034447,-3.769769435,4.109803881,0.0,3.769769435,0.340034447
c1sc(-c2ccc(-c3ncc(s3)-c3cccc4c[nH]cc34)c3c[nH]cc23)c2cc[SiH2]c12,-2.35910678,-4.076095763,1.716988983,0.0,4.076095763,-2.35910678
C1C=CC=C1C1=Cc2cnc3c4CC=Cc4sc3c2[SiH2]1,-1.90788514,-4.525669642,2.617784501,0.0,4.525669642,-1.90788514
c1ccc(cc1)-c1cc2c3c[nH]cc3c3c(oc4ccc5=CCC=c5c34)c2s1,-2.105912347,-3.39076194,1.284849593,0.0,3.39076194,-2.105912347
c1cc2c3cocc3c3c4CC(=Cc4sc3c2o1)c1ccccn1,-1.244558624,-3.595828958,2.351270333,0.0,3.595828958,-1.244558624
c1sc(C2=Cc3cnc4c(ncc5ccccc45)c3C2)c2[se]ccc12,-0.894826758,-3.712381698,2.81755494,0.0,3.712381698,-0.894826758
c1ncc(s1)-c1ccc2c(c1)ncc1c2cnc2ccc3c[nH]cc3c12,-0.295009038,-3.104595762,2.809586723,0.0,3.104595762,-0.295009038
c1cc2c3cscc3c3c(c4cocc4c4ccc5nsnc5c34)c2s1,1.864518834,-3.511461442,5.375980276,0.0,3.511461442,1.864518834
[nH]1c2ccc3=C[SiH2]C=c3c2c2oc3cc(-c4cccc5cocc45)c4cocc4c3c12,-3.461007066,-4.180373679,0.719366613,0.0,4.180373679,-3.461007066
c1cnc(s1)-c1ccc(-c2sc(-c3scc4[SiH2]ccc34)c3cc[SiH2]c23)c2cCcc12,-0.620080142,-4.950874033,4.330793891,0.0,4.950874033,-0.620080142
C1C=c2c3cc([se]c3c3oc4ccccc4c3c2=C1)C1=CC=CC1,-2.310718563,-3.946194342,1.63547578,0.0,3.946194342,-2.310718563
c1sc(-c2cc3ncc4c5ccccc5c5=CCC=c5c4c3c3cocc23)c2ccsc12,-0.747295371,-3.739030973,2.991735602,0.0,3.739030973,-0.747295371
c1ncc(s1)-c1ccc(cc1)-c1sc(-c2cccc3cocc23)c2ccsc12,0.593434259,-3.165310292,3.758744551,0.0,3.165310292,0.593434259
c1ccc(s1)-c1sc(c2[SiH2]ccc12)-c1sc(-c2cncs2)c2ccoc12,0.573557948,-4.189212921,4.76277087,0.0,4.189212921,0.573557948
c1ncc(-c2cc3sc4c(c5nsnc5c5ccc6=C[SiH2]C=c6c45)c3[se]2)c2nsnc12,-4.679825292,12.93103004,0.0,17.61085533,4.679825292,12.93103004
c1ccc(-c2sc(-c3sc(-c4nccc5nsnc45)c4ccoc34)c3occc23)c2cscc12,3.77494091,-3.810091952,7.585032862,0.0,3.810091952,3.77494091
[nH]1ccc2ccc3c4oc(cc4c4c[nH]cc4c3c12)-c1scc2[nH]ccc12,-3.272416357,-3.545842201,0.273425844,0.0,3.545842201,-3.272416357
[nH]1ccc2c3cscc3c3c(c4nsnc4c4cc(-c5cncs5)c5c[nH]cc5c34)c12,0.529937555,-3.819416359,4.349353914,0.0,3.819416359,0.529937555
C1C=CC=C1c1cc2ccc3c([se]c4ccc5=C[SiH2]C=c5c34)c2cn1,0.012668365,-4.363760159,4.376428524,0.0,4.363760159,0.012668365
[nH]1ccc2sc3c(oc4cc(-c5cncc6nsnc56)c5nsnc5c34)c12,4.877994928,-3.805125962,8.68312089,0.0,3.805125962,4.877994928
c1cc2c3c[nH]cc3c3cc4cc([se]c4cc3c2s1)-c1ccccn1,-1.780031606,-3.518967544,1.738935938,0.0,3.518967544,-1.780031606
c1ccc(-c2sc(-c3sc(c4Cccc34)-c3ncncn3)c3nccnc23)c2nsnc12,-3.713890108,11.77827355,0.0,15.49216366,3.713890108,11.77827355
c1cnc2c(ccc3c4sc(cc4cnc23)-c2cccnc2)c1,0.42274996,-2.481342449,2.904092409,0.0,2.481342449,0.42274996
c1sc(c2[SiH2]C=Cc12)-c1cc2oc3c(oc4ccc5cocc5c34)c2c2nsnc12,1.650808927,-4.352512494,6.003321422,0.0,4.352512494,1.650808927
c1cc2sc3c4[SiH2]C(=Cc4ccc3c2c2c[nH]cc12)c1nccc2nsnc12,2.364264457,-3.995878424,6.360142881,0.0,3.995878424,2.364264457
[nH]1c2ccc3nsnc3c2c2cnc3C=C(Cc3c12)c1cccc2ccccc12,1.133319094,-3.108589059,4.241908153,0.0,3.108589059,1.133319094
c1Cc2c(-c1)c1cCcc1c-1c2-ncc2ccncc-12,-0.685178461,-3.662952718,2.977774257,0.0,3.662952718,-0.685178461
[nH]1cccc1-c1sc(-c2ccc([se]2)-c2scc3ccsc23)c2ccCc12,-1.456470003,-4.05888156,2.602411558,0.0,4.05888156,-1.456470003
c1sc(c2CC=Cc12)-c1cc2ncc3c4ccccc4sc3c2c2cocc12,-1.187389003,-3.528953149,2.341564146,0.0,3.528953149,-1.187389003
c1sc(-c2sc(-c3ccccn3)c3[nH]ccc23)c2ccCc12,-1.27966063,-3.401706574,2.122045944,0.0,3.401706574,-1.27966063
c1cc2[s]-c3c(Cc4ccc5ccccc5c34)-c2c2c[nH]cc12,-1.874005114,-2.933471546,1.059466432,0.0,2.933471546,-1.874005114
c1cc2cc3c4nsnc4c4cc(ncc4c3cc2c2ccccc12)-c1cncc2nsnc12,5.929468301,-3.201658015,9.131126317,0.0,3.201658015,5.929468301
c1ncc(s1)-c1sc(-c2ccc(-c3ncncn3)c3nsnc23)c2ccoc12,-3.608856995,8.161720802,0.0,11.7705778,3.608856995,8.161720802
c1sc(-c2ccc(cc2)-c2sc(c3[SiH2]ccc23)-c2cccc3cscc23)c2cc[se]c12,-1.472151924,-4.133779138,2.661627213,0.0,4.133779138,-1.472151924
c1sc(-c2cc3[se]c4c(c3o2)c2=CCC=c2c2ccc3c[nH]cc3c42)c2ccsc12,-2.141840439,-4.348461725,2.206621286,0.0,4.348461725,-2.141840439
[nH]1ccc2cc3c4cscc4c4C=C([SiH2]c4c3cc12)c1scc2cc[nH]c12,-2.716209427,-4.072149893,1.355940466,0.0,4.072149893,-2.716209427
[nH]1c(cc2[SiH2]C3=C(CC=C3)c12)-c1ccccc1,-3.062010807,-3.551919976,0.489909168,0.0,3.551919976,-3.062010807
c1sc(-c2sc(-c3sc(-c4cccc5c[nH]cc45)c4ccoc34)c3sccc23)c2sccc12,-1.613326478,-3.837578108,2.22425163,0.0,3.837578108,-1.613326478
[nH]1c2cc(sc2c2oc3ccoc3c12)-c1scc2ccoc12,-1.793098279,-3.70861077,1.915512491,0.0,3.70861077,-1.793098279
C1C=CC=C1c1cc2c([se]1)c1cc3[se]ccc3cc1c1=C[SiH2]C=c21,-1.871688044,-5.117267419,3.245579375,0.0,5.117267419,-1.871688044
c1ccc([se]1)-c1cnc(-c2ccc(-c3cncs3)c3cocc23)c2nsnc12,6.70092747,11.14121822,10.59081523,15.03110598,3.889887764,21.73203345
[nH]1c2cc(ncc2c2cc3c4c[nH]cc4ccc3cc12)-c1scc2[SiH2]C=Cc12,-2.736889061,-3.942392709,1.205503648,0.0,3.942392709,-2.736889061
c1ccc([se]1)-c1cc2sc3c(c4cocc4c4ccc5=C[SiH2]C=c5c34)c2c2=CCC=c12,-4.662988432,-4.811695763,0.148707331,0.0,4.811695763,-4.662988432
c1cc2cnc3cc(oc3c2o1)-c1nccs1,-1.074705287,-3.099104591,2.024399304,0.0,3.099104591,-1.074705287
C1C=Cc2c1c1ccc3cc(-c4scc5nccnc45)c4cocc4c3c1c1=C[SiH2]C=c21,1.235866238,-4.304826646,5.540692884,0.0,4.304826646,1.235866238
c1ccc2c3oc4cc(-c5cccc6cscc56)c5ccccc5c4c3c3cocc3c2c1,-1.240932992,-2.986934752,1.74600176,0.0,2.986934752,-1.240932992
c1ccc2c3cn-c4ccc5ccccc5c4-c3c3nsnc3c2c1,1.96337043,-2.538432775,4.501803205,0.0,2.538432775,1.96337043
[nH]1c2cc[se]c2c2ccc3C=C(Cc3c12)c1scc2C=CCc12,-4.213869539,-4.213869539,0.0,0.0,4.213869539,-4.213869539
[nH]1cccc1C1=CC2=C(C1)c1[nH]c3ccccc3c1C2,-2.999172343,-3.191486565,0.192314222,0.0,3.191486565,-2.999172343
[SiH2]1C=Cc2c1c1c3c[nH]cc3c3cc(oc3c1c1ccccc21)-c1cccc2cscc12,-2.081801146,-3.816259339,1.734458192,0.0,3.816259339,-2.081801146
c1ccc(s1)-c1sc(-c2sc(-c3cccc4cocc34)c3cc[nH]c23)c2[nH]ccc12,-2.169798087,-3.569578648,1.399780561,0.0,3.569578648,-2.169798087
c1sc(-c2cc3c(o2)c2c4c[nH]cc4c4ccncc4c2c2ccccc32)c2cc[se]c12,-0.850472537,-3.637283377,2.78681084,0.0,3.637283377,-0.850472537
c1cc2c3c[nH]cc3c3c4sc(cc4ncc3c2[se]1)-c1cncc2nsnc12,5.981155691,10.75502998,9.972855543,14.74672983,3.991699852,20.72788553
c1ncc(s1)-c1cc2sc3c([se]c4ccc5cocc5c34)c2c2nsnc12,3.566957797,-4.131925962,7.698883759,0.0,4.131925962,3.566957797
C1C=CC=C1C1=Cc2ncc3c4c5cocc5ccc4c4=C[SiH2]C=c4c3c2C1,-0.998349099,-4.498927325,3.500578226,0.0,4.498927325,-0.998349099
c1cc2c(cc(-c3scc4cc[se]c34)c3nsnc23)s1,2.3482389,-3.910851949,6.259090849,0.0,3.910851949,2.3482389
[SiH2]1C=c2c3C=C([SiH2]c3c3[se]c4C=C[SiH2]c4c3c2=C1)c1cccs1,-5.727282248,-5.727282248,0.0,0.0,5.727282248,-5.727282248
c1ccc(o1)-c1ccc(-c2ccc(-c3cncs3)c3nsnc23)c2nsnc12,5.235073117,-3.18931194,8.424385057,0.0,3.18931194,5.235073117
[nH]1c2C=C[SiH2]c2c2c1c1c3ccccc3c(cc1c1=CCC=c21)-c1scc2C=CCc12,-3.244457611,-4.342769709,1.098312098,0.0,4.342769709,-3.244457611
c1sc(-c2[SiH2]c(cc2)-c2sc(c3[SiH2]ccc23)-c2cccc3c[nH]cc23)c2occc12,-2.872235449,-4.738990956,1.866755507,0.0,4.738990956,-2.872235449
c1sc(c2[SiH2]ccc12)-c1ccc(-c2ccc(cn2)-c2scc3cc[nH]c23)c2nsnc12,2.00315669,-4.045736954,6.048893644,0.0,4.045736954,2.00315669
[nH]1c(cc2[nH]c3c4CC=Cc4ncc3c12)-c1nccc2nsnc12,3.712913274,-3.655392419,7.368305694,0.0,3.655392419,3.712913274
c1sc(-c2cc3c4c[nH]cc4c4c5cnccc5[se]c4c3c3c[nH]cc23)c2nccnc12,0.929637943,-4.072695877,5.00233382,0.0,4.072695877,0.929637943
[nH]1c2ccc3c[nH]cc3c2c2c3c[nH]cc3c3cc(-c4ccccn4)c4nsnc4c3c12,-1.583487124,-3.559392992,1.975905868,0.0,3.559392992,-1.583487124
c1Cc2c(-c1)c1cscc1c1c3cnccc3c3ccccc3c21,-0.519227035,-2.971632804,2.452405769,0.0,2.971632804,-0.519227035
[SiH2]1C=Cc2cc3c4cscc4c4cc(-c5cccnc5)c5nsnc5c4c3cc12,2.265844756,-3.865698343,6.131543099,0.0,3.865698343,2.265844756
c1sc(-c2ccc([se]2)-c2ncc(s2)-c2scc3ccCc23)c2ccCc12,-0.284542725,-4.261832448,3.977289723,0.0,4.261832448,-0.284542725
[nH]1c(cc2c3c[nH]cc3c3c4CC=Cc4c4nsnc4c3c12)-c1scc2[se]ccc12,-4.371003264,-4.371003264,0.0,0.0,4.371003264,-4.371003264
c1cc2c(c3nsnc13)c1sc3cc(sc3c1c1=CCC=c21)-c1cccc2ccccc12,2.342141041,-3.397371358,5.739512398,0.0,3.397371358,2.342141041
c1sc(C2=Cc3c(C2)c2[se]c4ccc5c[nH]cc5c4c2c2c[nH]cc32)c2C=CCc12,-4.497794033,-4.497794033,0.0,0.0,4.497794033,-4.497794033
[nH]1c(cc2Cc3c(cnc4cccnc34)-c12)-c1ccccc1,-0.381789921,-2.649314966,2.267525045,0.0,2.649314966,-0.381789921
c1cc2cc3cc4c(cc(-c5cccc6cscc56)c5=C[SiH2]C=c45)cc3cc2s1,-0.850089044,-3.710597548,2.860508504,0.0,3.710597548,-0.850089044
c1cc2ncc3c4sc(cc4c4c[nH]cc4c3c2cn1)-c1cccc2nsnc12,3.32020956,-3.231872349,6.552081909,0.0,3.231872349,3.32020956
[nH]1c(cc2c1c1oc3ccc4=CCC=c4c3c1c1=C[SiH2]C=c21)-c1nccc2nsnc12,1.060822867,-4.4155975,5.476420367,0.0,4.4155975,1.060822867
c1sc(-c2[SiH2]c(cc2)-c2sc(-c3cccc4nsnc34)c3nccnc23)c2[nH]ccc12,1.438738688,-4.07032951,5.509068198,0.0,4.07032951,1.438738688
