smiles,4lde score
Clc1cc(NC(=S)NCC=C)c(cc1)C,-7
O=C1N(C(=O)c2c(C1)cccc2)c1ccccc1,-8.6
OC(c1c(OC)c(OC)ccc1)c1c(C)cncc1,-8.5
O(CCCc1c(nc([nH]c1=O)NC(=O)C)C)c1ccc([N+](=O)[O-])cc1,-9.4
[Se](C1CC(=O)N(C1=O)CC)c1ccccc1,-7.6
Oc1c2c(cc3c1cccc3)cccc2,-9.1
Clc1c(C2SCC(=O)N2c2[nH]c(=O)cc(n2)C(F)(F)F)c(Cl)ccc1,-9
O(C(=O)C(CCC(=O)c1c(O)c2c(cc1)cccc2)C(=O)C(=O)OCC)CC,-9.7
O=C(NCCCCc1ccccc1)c1ccccc1,-8.9
Clc1cc2c(csc2cc1)C,-6.5
Clc1ccc(c2nc3SCCn3c2)cc1,-7.9
OC1C(NC2CCCCC2)CCC1,-7.3
BrC1CC(CC1Br)(C(=O)OCC)C(=O)OCC,-6.6
Oc1cc(CC(=O)O)ccc1,-7.2
O=c1n2[nH]ccc2nc(c1CCc1ccccc1)C,-9
s1c(nc2c1cccc2)C/C(=N\O)/C(=O)OCC,-8.2
S=C1NC(C(=C(N1)C)C(=O)N)c1ccccc1,-8.1
Clc1ccc(C(=O)c2c(cccc2)C(=O)O)cc1,-9.7
O(Cc1ccccc1)C(=O)Nc1c(=O)[nH]c(=O)[nH]c1,-8.6
n1c2CCCCc2nc2c1CCCC2,-7.5
S(c1ccc(OC(=O)NC2CCCCC2)cc1)C,-8.4
O=c1n(c(=O)n(c2nc(n(c12)C)C(=O)OC)C)C,-6.9
S=c1[nH]c(c(c(=O)[nH]1)C)C,-6
S1C2(SCC1)CC(CC1(OCCO1)C2)(C)C,-6.2
N1(C(CN(C1)c1ccccc1)C)c1ccccc1,-8.3
FC(F)(F)c1cc(C2(OCCN(C2)CCO)O)ccc1,-8.7
o1c2c(cc3oc(c(c3c2)C(=O)OCC)C)c(c1C)C(=O)OCC,-8.7
Clc1c(NS(=O)(=O)c2ccc(F)cc2)cc(cc1)C(F)(F)F,-9.3
S(=O)(=O)(N(c1c(c(cc(c1)C)C(=O)OC)C)c1c(N)cccc1)c1ccc(cc1)C,-9.3
O(C(=O)/C=C(\c1ccc(cc1)C)/C)CC,-7.7
S(=O)(=O)(C(S(=O)(=O)CC)CCCOC1OCCCC1)CC,-7.4
O(c1c(cccc1OC)C(=O)OC)C,-6.6
O=C(/C=C/1\N(CCC1)C)c1ccccc1,-8.4
Nc1c2c(c(N)ccc2)ccc1,-8.1
s1c2c3=c(oc4c(c2c(c1NC(=O)C(F)(F)F)C#N)cccc4)c(=O)c1c(c3=O)cccc1,-4.8
OC(=O)c1ncc2[nH]c3c(c2c1)cccc3,-7.9
OC1CCN(C(=O)C1)C,-5.2
O=C1NC(=O)NC(=O)C1CC(CCCC)CC,-7.5
S(C1=N/C(=C\c2occc2)/C(=N1)NN)CC,-7.3
[Se](/C(=C/c1ccc(cc1)C#N)/C(=O)OCC)c1ccccc1,-9.2
s1c2-c3[nH]ncc3CCc2c2c1cccc2,-9
OC(CCN1CCOCC1)(c1cc2OCOc2cc1)c1cc(OC)c(OC)c(OC)c1,-5.2
N(C1CCCCC1)(CC#N)CC#N,-5.8
S=C(NCCCC(=O)O)NCCCC(=O)O,-6.8
O(c1c(N)cc(cc1)C(=O)C)C,-6.9
S(c1nc(nc(NCC)c1)N)C,-6.3
O(C(=O)CCc1ccc(OC)cc1)CC,-6.8
OC(c1c2c(c3c(c1)cccc3)cccc2)CN(C)C,-8.3
O=C(NC1CCCCC1)C1C(=C(C)C)CC=C1C,-8
[nH]1c(nc2c1cccc2)CCCCc1[nH]c2c(n1)cccc2,-9.9
O=C1N(CCC1)CCCC(=O)N,-6.2
O(c1c(OC)cc(cc1OC)/C=N/c1cc(OC)ccc1)C,-8.2
N1(c2n3c(nc4c3cccc4)c(c(c2CC1)C)C#N)c1ccc(cc1)C,2
O=C(C(c1ccccc1)C)c1c(cccc1)C,-9.3
O(C(=O)C(/C(=C/CC)/CCC)(CC)C#N)CC,-6.5
O1CC/C(=C\c2cc(c(O)cc2)C(=O)C)/C1=O,-9.1
S(CCOCCSC#N)C#N,-4.4
O(c1c(ccc(OC)c1)/C=N/c1ccccc1)C,-7.8
Fc1ccc(N2C(=O)C(Nc3ccc(F)cc3)CC2=O)cc1,-9.8
N(CCCN(CC)CC)(CCC#N)CCC#N,-6.1
S1C2(N(CC1)C(=O)NC(=O)N2)C,-6.1
n1(CCCCCCn2c(ccc2C)C)c(ccc1C)C,-8.4
P(=O)(OC1CCCC1)(OCC[N+](C)(C)C)[O-],-6.4
O1C(OCC1)(C(C(NC(=O)OCc1ccccc1)CC(=O)OC)C(=O)OCC)C,-8.2
S(=O)(=O)(N1CCN(CC1)C)c1c(N2CCN(CC2)CCO)ccnc1,-6.6
O=c1[nH]c2nc3c(cc2cc1)cccc3,-9.3
S(=O)(=O)(N1c2c(Sc3c1cccc3)cccc2)c1ccc(NC(=O)C)cc1,-8.6
S(=O)(=O)(OCC)c1cc([N+](=O)[O-])c(F)cc1,-8.1
Oc1c2[nH]c3c(c2ccc1)ccnc3C=C,-8.2
Fc1cn(COCC=C)c(=O)[nH]c1=O,-6.8
O(CCN1CCN(CC1)c1ncccn1)CCN1C(=O)c2c(c(n(c2C)CCCC)C)C1=O,-7.3
S(=O)(=O)(N1CCCCC1)c1ccccc1,-7.6
S(=O)(=O)(c1c([N+](=O)[O-])cc(S(=O)(=O)c2ccccc2)cc1)c1ccccc1,-8.9
OC1(C(C(CC(=O)C1C(=O)OCC)c1ccccc1)(c1ccccc1)C#N)c1ccccc1,9.5
O1C2(OC(CO2)COc2ccccc2)C(O)C(C1)(C)C,-8.3
o1c(ccc1[N+](=O)[O-])/C=C/C=C/1\C(=O)C=CC1=O,-9.3
O(C1=CC(=C(C(C1C(=O)OC)c1ccccc1)C(=O)OC)OC(=O)C)C(=O)C,-6.6
O1C2(CCCCC2)Cc2oc3c(c(=O)c2C1=O)cccc3,-9.7
o1c2c(c(=O)c3c1ccc(O)c3)c(O)cc(O)c2,-9.5
N1C(=NCC1)C1=NCCN1,-5.1
O=C1NC(=O)NC(=O)C1CC=C,-6.8
[Hg](Cl)c1c(cc(cc1C)C)C,-5.8
O=C(/C=C/c1ccc(cc1)C)C,-7.4
O1CCN(CC1)c1nc(cc(c1C#N)c1cc(OC)c(OC)c(OC)c1)c1ccc(OC)cc1,-0.9
O1C(n2cc(c(=O)[nH]c2=O)C)CC(OC)C1CO,-7.2
P(=O)(O)(O)C(P(=O)(O)O)N1CCC(O)CC1,-7.6
OCCCCC(CC(C)(C)C)C,-6.5
Clc1ccc(S(=O)(=O)NC(=O)NC(=O)CC=C(C)C)cc1,-9.5
O1C(N(c2c(C1=O)cccc2)C(=O)C)c1cc([N+](=O)[O-])ccc1,-9
o1c2c(c3oc(=O)ccc3cc2)cc1,-8.5
Clc1c2C(OC(=O)c2ccc1)(c1ccccc1)c1ccccc1,-8.9
S(c1n(CC=C)ccc(=O)n1)C,-6.3
OC1(CCCCC1)c1ccc(OC)cc1,-7.7
s1c2n(nc(n2)c2ccc(cc2)C)c(c1)C,-8.5
O=c1n(c2c(n1CC(=O)O)cccc2)CC(=O)O,-8.5
ClC(Cl)(Cl)C(O)/N=C/c1c(O)cccc1,-7.6
O=C1N(CCC#N)C(=O)c2c1cccc2,-7.4
O=C(NCc1ccccc1)C1C2CC(C1C(=O)NCc1ccccc1)CC2,-9.7
C(c1cc2-c(c(cc1)C)ccc2C)(C)C,-8.8
S(=O)(=O)(N)c1cc(NC(=S)Nc2ccccc2)ccc1,-9.4
O=C1N(Cc2ccccc2)C(=NC1Cc1ccccc1)NC(=O)N,-9.4
O(/N=C/1\CCC(C(C)(C)C)CC1)C,-6.4
n1(nnnc1NCC)c1ccccc1,-7
O(c1ccc(CN(C)C)cc1)C,-5.9
P(=O)(OC)(N1CCCC1)C,-4.9
O=C(Nc1c(cc(cc1)C)C)C,-7.4
O(CC(O)CO)c1c(cccc1OC)C(=O)NC,-7.9
o1c2c(c(N3CCCCC3)c(OC)c3oc(cc23)C)c(=O)c2c1cccc2,1.9
ClC(Cl)C(=O)NC(C)(C)C,-5.6
Clc1ccc(NC2(CCCC2)C(=O)N)cc1,-8
OC1CC2C(c3c1cccc3C)c1c(C(O)C2)cccc1C,-6.9
OC1CC=CC=CC1,-5.9
s1c(ncc1)/C=C/c1nc(ccc1)/C=C/c1sccn1,-7.9
O(C(=O)NCC(N)C(=O)O)c1ccccc1,-7.7
s1c([N+](=O)[O-])cc([N+](=O)[O-])c1,-6.6
O1C(C/C(=C\c2ccccc2)/C1=O)C,-7.8
s1c2c(nc1NC(=O)C(=O)OCC)c(OCC)ccc2,-8
O=c1c(cc2c(c([N+](=O)[O-])ccc2NC(=O)C)cc1C)C,-6.9
S=C(NN1CCCCCC1)Nc1c2c(ccc1)cccc2,-9.9
O[C@@H]1[C@@]2([C@H]([C@H]3[C@H](CC2)c2c(CC3)cc(O)c(c2)C)CC1)C,-8.9
s1nc2c(NC)nc(nc2n1)NC,-6
O=C1N(C(=CC(=CC1C)C)C)CC,-6.5
O=C(N)c1ncn(c1CNC(=O)C)Cc1ccccc1,-8.9
OC(c1cc2c(cc1)cccc2)C,-8.1
OCCn1[nH]c(=O)ccc1=O,-6.6
FC(F)(F)C(O)(CC(=O)CCC=C)C(F)(F)F,-7.1
N(CCCC(Nc1c2c(ncc1C)ccc(c2)C)C)(CC)CC,-8.2
Oc1ccc(/C(=C\c2ccccc2)/C(=O)O)cc1,-8.4
O=C1C(NCc2c1cc(OC)c(OC)c2)C1CCCCC1,-8
O(C(=O)/C=C\C(/N=C/c1ccccc1)(C#N)C#N)C,-7.2
O(C(=O)NC1C(NC(=O)OC(C)(C)C)CC=CC1)C(C)(C)C,-8.3
O=C(NC1CC1)c1cc(OC)c(OC)c(OC)c1,-6.9
O=C1N(CCN1CO)CO,-5.4
O(CCN(CC)CC)C(=O)CCC(=O)C,-5.9
O=C(c1ccccc1)/C=C/C(=O)O,-7.6
O1CCOB1c1ccc(OC)cc1,-6.5
O(C(=O)N1CCc2nc3c(cc12)ccc(OC)c3)CC,-7.9
Clc1ccc(C(=O)c2nc3c(nc2N2CCN(CC2)C)cccc3)cc1,-5.2
O=C1C2C(C2)c2c(C1)cccc2,-7.8
S=C(Nc1ccc(O)cc1)NCC=C,-6.5
O(c1cc2c(cc1OC)ccc(c2)C(=O)NC)C,-8.1
O1C(n2ccc(OC)nc2=O)CCC1,-6.8
OC(=O)CCCCc1ccc(CCCCC(=O)O)cc1,-8.7
Clc1cc(N2CCN(CC2)CCC(=O)O)ccc1,-7.9
S(C1=Nc2c(C(=O)N3C1C[C@@H](O)C3)cc1OCOc1c2)C,-6.3
O=C(N(c1ccccc1)C)c1c(C(=O)N(c2ccccc2)C)cccc1,-8.4
O(C(=O)c1c2c([nH]c(=O)c1)ccc(OC)c2)CC,-8.7
Brc1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1,-8.8
N(=C(\NC#N)/N)/c1cc(c(cc1)C)C,-7.2
OC(C(NC(=O)C(N)C)C(=O)O)C,-6.5
Clc1ccc(C2=Nc3c(NC(C2)c2ccccc2)nc(OC)[nH]c3=O)cc1,-6.4
S1C(N(C(=O)C1)c1sc(cn1)C)c1c(OC)cccc1,-6.2
Clc1c2c(cccc2[N+](=O)[O-])ccc1,-8.3
S=C(Nn1c(=O)c2c(c3c(c1=O)cccc3)cccc2)N,-6.1
O(C(=O)c1n(c(c(c1C)C(=O)O)C)C)CC,-7.3
O=c1n(CC)c(=O)[nH]c2c1c([N+](=O)[O-])ccc2,-8.5
O(CC/N=C/c1ccccc1)C(=O)Nc1ccccc1,-8.4
OCC(C(CC(=O)N(C)C)c1ccccc1)c1ccccc1,-8.8
O(CCCC)B(OCCCC)c1ccccc1,-8.6
Clc1c(OCC(=O)Oc2ccccc2)cc(Cl)c(Cl)c1,-8.5
Clc1ccc(C(O)(CC(=O)NC(=O)c2c(O)cccc2)c2ccccc2)cc1,-9.3
O1CCN(CC([N+](=O)[O-])(CN2CCOCC2)C)CC1,-6.5
O(c1cc2c3c(ncc2cc1OC)c1c(cc3)ccc(O)c1)C,-8.3
O=C(NC(C)C)c1ccc(CNC(=O)NC)cc1,-8.8
n1(nnnc1N)c1c(cc(cc1)C)C,-7.8
O(c1ccc(cc1)C=C(C(=O)OC)C(=O)OC)C,-7.7
[nH]1c2c(c(c3c(c2C)cncc3)C)c2c1cccc2,-8.5
FC(F)(F)C(=O)Oc1c2c(oc1C#N)cccc2,-7.9
O(c1cc(Nc2nc3c(nc2c2ccccc2)c(N)cc(N)c3)cc(OC)c1OC)C,-6
[O-][N+](=O)c1c2c3c(CC2)cccc3cc1,-9.2
S=c1[nH]c(c(c(=O)[nH]1)C)C(=O)O,-6.9
O1CCN(CC1)c1ccc(O)cc1,-7.1
O=c1[nH]c(CNc2ccc(cc2)C(=O)O)cc(=O)[nH]1,-9.9
S(c1nc(ncc1)N)C,-5.4
o1[n+]([O-])c2c(NCCCN(CC)CC)ccc([N+](=O)[O-])c2n1,-8.6
Clc1ccc(OCC(=O)Nc2cc(ccc2)C(F)(F)F)cc1,-9.6
O(C(=O)CC1CCC/C/1=N/O)CC,-7
S(=O)(=O)(C(C)C)c1s[nH]c(=O)c1c1ccccc1,-7.8
Clc1c2sc3n(c2ccc1Cl)cc(n3)C(=O)OCC,-7.7
[S-]/C(=N/c1on[n+](c1c1ccccc1)c1ccccc1)/N,-8.1
O1c2c(C(c3c1cccc3)c1ccc(O)cc1)cccc2,-7.6
P1(=O)(OCC(CC)(CC)CO1)OCCC#N,-6.3
S(=O)(=O)(CC(=O)OCC)C,-5.2
O(C(=O)C(NC(=O)CNC(=O)CNC(=O)OCc1ccccc1)Cc1c2c([nH]c1)cccc2)C,-9.7
OC(CCCC)CCCC,-5.8
S=C(NC1CC(CC(C1)C)(C)C)Nc1cc(OC)ccc1,-9
s1c2ncc3c(nn4c3nccc4)c2cc1,-7.8
O(C(=O)NC(CCCN(CC)CC)C)CCCC,-6.5
O(c1c(O)c(cc(c1)/C=N\O)/C=N/O)C,-8.1
O(C(=O)c1c(C(CC)C)cccc1)CC,-7.4
FC(F)(F)C1=C([N+](=O)c2c(N1[O-])ccc(F)c2)C(=O)c1ccccc1,-8.9
Clc1ccc(C2(CCCC2)C#N)cc1,-7.6
o1c2c(CCCCCC2)c(c(NC(=O)c2ccccc2)c1=O)C,-7.9
S(=O)(=O)(NC(=S)N)c1c(F)cc(F)cc1,-7.3
BrC(C(C)C)C(Br)c1ccccc1,-7.3
O(c1nc(cc(c1C#N)C(=O)OC(=O)C)C)C,-6.9
Clc1c(C(Oc2ccc(Cl)cc2)C(=O)O)cccc1,-9.7
P(=O)(N1CCCCC1)(N1CCCCC1)Nc1ccccc1,-8.8
O(C(=O)C(CCC)C(=O)C(=O)OCC)CC,-6.2
Clc1cc2[nH]c(Nc3nc(NCCN(C(C)C)C(C)C)cc(n3)C)nc2cc1,-8.8
OC(C1CCCC1)C,-6
O(c1c(C(c2ccc(OC)cc2)(C)C)cc2OCOc2c1)CCO,-8.5
S(C(SCC(C)C)C(O)C(O)C(O)CO)CC(C)C,-6.4
O=C(NC(=O)c1ccccc1)CN(CCC)CCC,-8
s1/c(=N\C(=O)C)/n(CC(O)c2ccccc2)cc1,-8.9
Clc1c(NC(=O)c2ccc(OC)cc2)cc(Cl)cc1,-8.8
Fc1cc([N+](=O)[O-])c(N)cc1,-7.2
O1CCOC(=O)C1,-4.5
s1c(N(CCO)CCO)ncc1[N+](=O)[O-],-6.4
O(c1cc(CCN(C2C3(C(C(C2)CC3)(C)C)C)C)ccc1OC)C,-9.3
O1c2c(C(NC(=O)CC)c3c1cccc3)cccc2C,-6.9
Clc1ccc(c2n(nc3-c4c(Cc23)cccc4)c2ccc(S(=O)(=O)N)cc2)cc1,-0.5
Clc1cc2c(-c3c(C2=O)c(ccc3)C(=O)O)cc1,-9.3
S(CC)C(=O)Nc1c(=O)[nH]c(=O)[nH]c1,-6.3
O(CCC[N+]([O-])(C)C)C(=O)CC(C)(C)C,-6.2
Fc1ccc(NC(=O)Oc2c(=O)[nH]ccc2)cc1,-8.4
O(CC(O)c1ccccc1)CCOC,-6.7
O1C2C(c3c1ccc(OC)c3)COc1c2ccc(OC)c1,-7.3
Fc1ccc(C(=O)CCCC)cc1,-7.2
O(c1c(NC(=O)C(C)C)cccc1)CC,-6.9
S(=O)(=O)(N)c1ccc(CNC(=O)c2c(SC(=O)c3ccncc3)cccc2)cc1,-9.9
S1C(N(CC1)C(=O)N)(CCCC)CC(=O)OCC,-6.5
N1(CCCCC1)Cc1nc2c(nc1CN1CCCCC1)cccc2,-7.9
O=C1NC(=O)NC1(C1CCCC1)c1ccccc1,-8.9
Fc1cc2nnccc2cc1,-7.7
Clc1c2nc(cc(c2cc(Cl)c1)C(=O)OC)c1ccccc1,-7.9
Brc1cc([N+](=O)[O-])c(N2CCCCC2)cc1,-7.4
S(=O)(=O)(CS(=O)(=O)N(C)C)c1ccc(OC)cc1,-7.4
O(C(C(=C)C)C)C(=O)Nc1ccccc1,-7.6
o1c2c3c(CCCc3c(OC)cc2)c1C(=O)O,-8
N(CC)(CC)CC#N,-4.5
Clc1c(S(=O)(=O)N/N=C(\COC(=O)C)/C)cc(Cl)c(Cl)c1,-8.1
ClC(Cl)(Cl)C(=O)Nc1sc(nn1)C,-6.5
O(c1cc(CC)ccc1)C(=O)CCC,-7.2
N(c1c(cccc1)C)CC=C,-6.4
O(C(=O)c1[nH]c(=O)[nH]c1CC(=O)OC)C,-6.9
Clc1c(/N=C/N(C)C)cc(c2c(nc(nc2N)N)CC)cc1,-7.7
O(c1c(OC)cc(cc1)CC(=O)O)Cc1ccccc1,-8.8
O(N(C(=O)NC)C(=O)C)C(=O)NC,-6.1
O(Cc1ccccc1)c1c(cccc1)C(=O)OC,-8.8
Clc1ccc(NC(=O)c2c3n(CCN3)c(=O)nc2C)cc1,-9.4
S=C1NC(Cc2ccc(O)cc2)C(=O)N1c1ccccc1,-8.8
s1c(C(=O)/C=C\c2c3c(ccc2)cccc3)ccc1,-9.6
S(=O)(=O)(N(CCC)CCC)c1ccc(NC(=O)Oc2c(OC)cccc2)cc1,-9.6
O(c1c(OC)ccc(NC(=O)/C=N/O)c1)C,-6.7
O(c1c2c(n(nc2)c2ccccc2)ccc1CC(=O)OC)C,-8.4
S1C2(NC(=O)C(=C1Nc1cc(ccc1)C)C#N)CCCC2,-9
OC(=O)C1(C(C1)C(=O)O)C(=O)O,-6.6
s1c2c(N3CCOCC3)nc(nc2n(c1=S)c1ccccc1)C,-4.8
O[C@H]([C@@H](NC(=O)C)C(=O)O)c1ccccc1,-7.4
O(C(=O)CCCCCCC)c1c(cccc1)C,-7.8
O1C(OC)C(=CC1=O)N(CC)CC,-5.9
Oc1c(C(C)(C)C)cc(cc1CC(C)C)C#N,-7.4
O=C(CC1C2CC(C1)CC2)C,-6.7
Fc1ccc(c2nc3c(c(c2)C(=O)O)cc(cc3)C)cc1,-9.9
O(c1cc(CNc2nc3c(nc2C(=O)O)cccc3)ccc1OC)C,-9.7
O=C(N)CCc1nc2c(nc1)cccc2,-7.8
S(=O)(=O)(c1ccc(Cc2c(O)c(C(C)(C)C)cc(C(C)(C)C)c2)cc1)C,-9.6
OC1C(CCCC1)CC(=O)Nc1ccccc1,-8.8
o1c2c(c(c1C(=O)OCC)C)ccc(O)c2C(=O)C,-8.3
Clc1ccc(C2C(C3C(=O)C2C(=O)C(=C3C)O)C)cc1,-9.8
O(C(=O)C12CCCCC1=CC(=O)C=C2)C,-7.2
S1C2(SCC1)CC(Oc1c2cccc1)c1ccccc1,-8.1
N(N)c1ccc(c2ccccc2)cc1,-8.8
O1C2(CCC3(OCCO3)CC2)CC(=C)C1=O,-7.4
S(CN1C(CN(CC1)CSCCCC)C)CCCC,-6.3
Clc1c(S(=O)(=O)Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2)ccc(Cl)c1Cl,-9
O(C(=O)C(=Cc1ccccc1)C(=O)OC)C,-7.3
Clc1c(cc(OC(=O)NC2CCCCC2)cc1C)C,-9.4
O=C1c2c(-c3c1cccc3)c(ccc2)C(=O)NCCC,-8.4
O1[C@H]2[C@@H](c3c1c1c(c(O)c3)c(OC)ccc1)COc1c2ccc(OC)c1,-7.7
OC(=O)C(NC(=O)c1c(OC)cc(N)cc1)CCC(=O)O,-8.2
S(=O)(=O)(C([N+](=O)[O-])C)c1ccccc1,-7.2
O(CCN(CC)CC)C(=O)Cc1c2oc(cc(=O)c2ccc1)c1ccc(OC)cc1,-9
O(CCCC)C(=O)Nc1ncccc1,-6.5
Brc1ccc(S(=O)(=O)Oc2c(cccc2)C)cc1,-8.4
Clc1cc(NCCC#N)ccc1,-6.3
P(=O)(O)(c1ccccc1)CN,-6.7
O(C(=O)/C=C(/N/C(=N/C(C)(C)C)/C)\C)CC,-6.7
O(c1cc(c2nc(ncn2)c2cc(OC)c(OC)cc2)ccc1OC)C,-8.3
O([C@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC3)C[C@@H](O)CC4)C)CC2)CC1)C)C(=O)C)C(=O)C,-7.8
O(CCCCCCC)C(=O)C(O)c1ccccc1,-7.3
O(c1ccc(n2c3nc([nH]c(=O)c3nc2)N)cc1)C,-8.7
O(C(=O)N1C(NC(=O)OCC)CC2(CCCCC2)C=C1)CC,-7
S1(=O)(=O)CC(CC1)C(C(=O)OCC)C(=O)OCC,-6.8
O1C(CCC(NC(=O)C(c2ccccc2)c2ccccc2)C1(C)C)(CN1CCCC1)C,-7.4
s1c(C(=O)c2c(OC)cc(OC)c(N)c2)ccc1,-7.5
N1(/N=C/c2ccccc2)CCN(/N=C/c2ccccc2)CC1,-8.9
Clc1ccc(c2n(nnc2C2=NCCCN2)c2ccc([N+](=O)[O-])cc2)cc1,-2.6
O(C(=O)N1C(CCCC1)CCCC)CCCCC,-7.1
O=C(NC(=O)c1ccccc1)CN(Cc1ccccc1)Cc1ccccc1,-9.6
O(c1ccc(CC=C)cc1)C,-6.2
O=c1n([nH]c(=O)n1C)c1c(c(c(c(c1C)C)C)C)C,-6.8
Oc1c(c(=O)[nH]c(c1)C)C(=O)N,-7.1
S(CCC(=O)Nc1ccc(cc1)C)C(=O)Nc1ccc(cc1)C,-8.8
O(C(=O)C(CCc1ncccc1)c1ccccc1)CC,-8.1
O1C(CC(N=C1CCC[N+](=O)[O-])(C)C)C,-7.1
S(=O)(=O)(Nc1cc2oc(nc2cc1)C)c1ccc(cc1)C,-9.2
O(C(=O)[C@@]1(C2[C@@](C3[C@@H](CC2)C(C(=C)CC3)CCO)(CCC1)C)C)C,-6.9
O(N=C(C)C)C(CCCC)C(=O)OC,-6.5
O=C1CCC(c2c1cccc2)(C)C,-7.7
O=Nc1c(nc(nc1N)c1ccccc1)N,-8.7
O=C(NO)c1c2c(ccc1)cccc2,-9.1
S(=O)(=O)(N)c1ccc(cc1)C(=O)OCC,-7.8
O[N+](=C1c2c(-c3c1cccc3)cccc2)[O-],-9.2
ClC(Cl)(Cl)C(SCC)O,-5.1
O(C(=O)C(/C(=C/CC)/CCC)(C)C#N)CC,-6.4
c1(Cc2ccccc2)c(c2ccccc2)cccc1,-9.7
Brc1cc2oc(=O)[nH]c2cc1,-6.5
S(=O)(=O)(O)c1c(cc(cc1C)C)C,-7.9
O(c1cc2C3=NN(C(C3Cc2cc1)c1cc(OC)c(OC)c(OC)c1)C(=O)C)C,-5.8
OC(CCC)(Cc1ncc(cc1)CC)C,-7.6
S(C(=S)Nc1nccc(c1)C)C,-6
Clc1ccc(cc1)C(=O)Oc1ccc(Cl)cc1,-8.7
S(c1nc2-c3c(OC(N4CCOCC4)c2cn1)cccc3)C,-7.9
N(C(c1ccccc1)c1ccccc1)c1cccnc1,-9
Clc1ccc(/C=N/c2ccc([N+](=O)[O-])cc2)cc1,-9.2
OC(=O)C(N)CCCNc1nc(cc(n1)C)C,-7.6
N(C(/C(=N/C)/c1ccccc1)(C)C)C,-7
S(c1nc(N)c(cn1)C#N)C,-5.5
O(c1ccc(Nc2ncnc3nc[nH]c23)cc1)C,-8.4
O(c1ccc(n2c3c(CCCC3)c3c2ncnc3N)cc1)C,-7.8
S(=O)(=O)(CCc1ccccc1)CCOC(=O)C,-7.8
O1CC(N=C1c1c(cc(OC)c(c1)C)C(=O)C)(C)C,-7.8
S(c1n(c(=O)cc(O)n1)C)C,-6.3
[O-][N+](=O)c1ccc(N2N=NC3C2(N2CCCCC2)CCC3)cc1,-7.9
O(Cc1nc([nH]c(=O)c1C)CO)CC,-6.9
O=C(N(C(CC)C)c1ccccc1)c1ccccc1,-7.8
O=c1c2c([nH]c3c1c(O)cc(OC)c3)c(ccc2)C,-9.1
O1C(=O)C(=C(O)/C/1=C/C(=O)O)C(=O)/C=C/C(CCCC)C,-8.8
s1/c(=N/C(=O)NCC)/n(CC(=O)N2CCCCC2)cc1[N+](=O)[O-],-6.5
N#CC(/C(=C/CCC)/C)CC,-6.6
Clc1c(CC(=O)OCC)ccc(Cl)c1,-6.9
ClC(c1ccc(cc1)C(Cl)(C#N)C#N)(C#N)C#N,-7
O(C(=O)C(NC(=O)C)(CO)C(=O)OCC)CC,-5.8
Clc1ccc(SCc2ccc(cc2)C(=O)O)cc1,-9.1
s1c(nc2c1cccc2)c1cc(c(N)cc1)C,-9.2
O(C(=O)c1ccc(NC(=O)NCC(=O)OCC)cc1)CC,-8.3
O=C(Nc1cc(c(cc1)C)C)/C=N/O,-8.1
O=C1N(n2c(n[nH]c2=O)Cc2ccccc2)C(=O)CC1,-9
S(c1c([N+](=O)[O-])ccc(F)c1)c1c(N)cccc1,-8.6
o1c(CN2CC(C(=O)NC2=O)C)ccc1,-7.2
OC(CC(=O)O)(c1ccccc1)c1ccccc1,-8.5
Oc1n2c(cc1CC(=O)OC)c(nc1c2cccc1)c1ccccc1,-4.5
P1(OCC(CO1)(C)C)OP(=O)(OCC)OCC,-6.1
Clc1c(OCC(O)CO)c(ccc1)C,-7.5
c12c(cc(cc2)C)cccc1C,-8.1
O(c1cc(C(N2CCN(CC2)CC=C)c2ccc(cc2)C(=O)N(CC)CC)ccc1)C,-7.7
O(CC(CCC)C)C(=O)CO,-5.9
Fc1cc(NC(=O)Nc2ncccn2)ccc1,-8.4
S1C(CCC)(CCC)C(=O)NC(=O)C1,-6.2
O=C(NCC(=O)OC)CCCCC,-5.9
Clc1cc2N([O-])C(=C([N+](=O)c2cc1Cl)C(=O)OC)C,-6.9
O(c1cc(O)c(c2nc(nc(c2)c2ccccc2)N)cc1)C,-9.5
N1=C(CC(C1)(C)C#N)c1ccccc1,-7.8
Brc1cn(c(=O)[nH]c1=O)C,-5.9
OC1=CC(C=C(O)C1=O)(C)C,-7.4
s1c2c(nc(c3cc([N+](=O)[O-])ccc3)/c/1=N\O)cccc2,-9.6
S(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1)C#N,-7.2
O(CC(O)CO)c1c(cccc1)C,-6.9
BrC1C2(C(CC(CC2)C(O)(C)C)C(=C)CC1)C,-8
Fc1cc(NC(=O)OCCOc2ccccc2)ccc1,-8.4
ClC1C(O)c2c(C1)cccc2,-7.4
S(c1nc2[nH]c(=O)[nH]c(=O)c2nn1)C,-7.3
O(c1c(C2CCCCC2)cccc1)C(=O)NC,-7.8
S(=O)(=O)(O)c1c(N)ccc(c1)C(=O)O,-8.9
Oc1nc([nH]c(=O)c1CCC)Nc1[nH]c2c(n1)cccc2,-9.8
s1c(NC(=O)c2c([N+](=O)[O-])cccc2)c(nc1SC)C(=O)OCC,-8
